; "GeForce GTX 1080", "CC", 6.1, "Multiprocessors", 20, "Memory [MiB]", 8113, "MemoryFree [MiB]", 8000, "MemClock [MHz]", 5005, "GPUClock [MHz]", 1847, "CUDA Runtime", 8000, "cufft", 8000
; "Time_ContextCreate [ms]", 743.662
; "Time_ContextDestroy [ms]", 130.397
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"CuFFT","Outplace","Complex","float",3,"powerof2",8,8,16,3,"Success",0.141778,0.177747,0.222586,0.007264,0.036512,0.048992,0.013184,0.072077,0.6181,16384,8192,8192,7
"CuFFT","Outplace","Complex","float",3,"powerof2",8,8,16,4,"Success",0.120617,0.177817,0.22985,0.007968,0.036864,0.027648,0.01184,0.069492,0.600569,16384,8192,8192,7
"CuFFT","Outplace","Complex","float",3,"powerof2",8,16,16,0,"Success",0.140172,0.179354,0.230129,0.008192,0.044832,0.036864,0.014336,0.069353,0.621941,32768,16384,16384,8
"CuFFT","Outplace","Complex","float",3,"powerof2",8,16,16,1,"Success",0.139055,0.188433,0.223285,0.008192,0.044928,0.036864,0.014368,0.070959,0.624595,32768,16384,16384,8
"CuFFT","Outplace","Complex","float",3,"powerof2",8,16,16,2,"Success",0.14129,0.186198,0.244935,0.009216,0.045056,0.036864,0.014656,0.07082,0.646107,32768,16384,16384,8
"CuFFT","Outplace","Complex","float",3,"powerof2",8,16,16,3,"Success",0.164617,0.178237,0.222726,0.008992,0.065536,0.037888,0.015648,0.072357,0.640728,32768,16384,16384,8
"CuFFT","Outplace","Complex","float",3,"powerof2",8,16,16,4,"Success",0.140871,0.185709,0.223284,0.007776,0.045056,0.0368,0.014528,0.068864,0.621522,32768,16384,16384,8
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,16,0,"Success",0.147995,0.178795,0.243189,0.011264,0.04496,0.03584,0.017472,0.071448,0.64443,65536,32768,32768,9
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,16,1,"Success",0.14129,0.186129,0.223075,0.01024,0.041984,0.033792,0.017376,0.069423,0.622779,65536,32768,32768,9
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,16,2,"Success",0.14136,0.178726,0.222307,0.010176,0.041984,0.034816,0.01824,0.068864,0.614049,65536,32768,32768,9
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,16,3,"Success",0.160287,0.178236,0.226916,0.01024,0.041984,0.042912,0.027712,0.073194,0.641567,65536,32768,32768,9
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,16,4,"Success",0.14094,0.188643,0.231456,0.01024,0.042784,0.034816,0.01664,0.069213,0.633116,65536,32768,32768,9
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,32,0,"Success",0.152045,0.180192,0.222376,0.015936,0.041984,0.034496,0.023616,0.070331,0.627738,131072,65536,65536,10
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,32,1,"Success",0.173906,0.179145,0.222027,0.015232,0.05488,0.034816,0.024224,0.073264,0.651274,131072,65536,65536,10
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,32,2,"Success",0.151208,0.18564,0.222097,0.015328,0.041984,0.033792,0.022784,0.07047,0.632208,131072,65536,65536,10
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,32,3,"Success",0.152395,0.179214,0.221748,0.016096,0.041984,0.033792,0.023072,0.069633,0.625782,131072,65536,65536,10
"CuFFT","Outplace","Complex","float",3,"powerof2",16,16,32,4,"Success",0.160846,0.177817,0.222166,0.016384,0.049728,0.034816,0.023872,0.069493,0.633116,131072,65536,65536,10
"CuFFT","Outplace","Complex","float",3,"powerof2",16,32,32,0,"Success",0.182217,0.179354,0.230617,0.028224,0.045952,0.036864,0.035584,0.071169,0.666291,262144,131072,131072,11
"CuFFT","Outplace","Complex","float",3,"powerof2",16,32,32,1,"Success",0.182637,0.201842,0.237323,0.028224,0.045056,0.036704,0.03584,0.071239,0.695904,262144,131072,131072,11
"CuFFT","Outplace","Complex","float",3,"powerof2",16,32,32,2,"Success",0.180261,0.179563,0.223354,0.027648,0.044736,0.036832,0.035904,0.070191,0.656164,262144,131072,131072,11
"CuFFT","Outplace","Complex","float",3,"powerof2",16,32,32,3,"Success",0.186338,0.178096,0.243887,0.028864,0.046752,0.037856,0.036064,0.081645,0.69283,262144,131072,131072,11
"CuFFT","Outplace","Complex","float",3,"powerof2",16,32,32,4,"Success",0.1811,0.179074,0.223424,0.028096,0.045056,0.03584,0.03584,0.069772,0.656164,262144,131072,131072,11
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,32,0,"Success",0.221468,0.188573,0.222516,0.047072,0.042784,0.034816,0.060416,0.07082,0.70617,524288,262144,262144,12
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,32,1,"Success",0.222237,0.18103,0.222796,0.048096,0.043008,0.034592,0.060672,0.077943,0.706799,524288,262144,262144,12
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,32,2,"Success",0.222935,0.178935,0.230059,0.047456,0.04368,0.034688,0.060416,0.070959,0.705752,524288,262144,262144,12
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,32,3,"Success",0.222306,0.178586,0.222656,0.047104,0.043008,0.034784,0.060448,0.069772,0.696252,524288,262144,262144,12
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,32,4,"Success",0.230409,0.178445,0.242491,0.04816,0.044704,0.036864,0.062368,0.082763,0.736971,524288,262144,262144,12
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,64,0,"Success",0.310587,0.188782,0.224052,0.08464,0.045696,0.035456,0.106784,0.071518,0.797733,1.04858e+06,524288,524288,13
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,64,1,"Success",0.314567,0.179424,0.223074,0.08512,0.045056,0.036864,0.106944,0.071518,0.791378,1.04858e+06,524288,524288,13
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,64,2,"Success",0.309958,0.179842,0.223144,0.084992,0.045056,0.03584,0.10752,0.071308,0.787187,1.04858e+06,524288,524288,13
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,64,3,"Success",0.315615,0.179074,0.222726,0.085312,0.044704,0.03584,0.107808,0.071239,0.791448,1.04858e+06,524288,524288,13
"CuFFT","Outplace","Complex","float",3,"powerof2",32,32,64,4,"Success",0.309539,0.179424,0.223144,0.0848,0.045056,0.035552,0.106496,0.071588,0.786488,1.04858e+06,524288,524288,13
"CuFFT","Outplace","Complex","float",3,"powerof2",32,64,64,0,"Success",0.4986,0.204357,0.419819,0.159904,0.050176,0.04096,0.210624,0.117055,1.2427,2.09715e+06,1.04858e+06,1.04858e+06,14
"CuFFT","Outplace","Complex","float",3,"powerof2",32,64,64,1,"Success",0.50328,0.178934,0.3842,0.15984,0.049152,0.04064,0.216256,0.120617,1.18982,2.09715e+06,1.04858e+06,1.04858e+06,14
"CuFFT","Outplace","Complex","float",3,"powerof2",32,64,64,2,"Success",0.500417,0.18096,0.385178,0.159968,0.057344,0.04288,0.202976,0.118451,1.1878,2.09715e+06,1.04858e+06,1.04858e+06,14
"CuFFT","Outplace","Complex","float",3,"powerof2",32,64,64,3,"Success",0.497902,0.178935,0.3842,0.166944,0.050176,0.04096,0.202784,0.116776,1.18075,2.09715e+06,1.04858e+06,1.04858e+06,14
"CuFFT","Outplace","Complex","float",3,"powerof2",32,64,64,4,"Success",0.491617,0.178516,0.392999,0.160288,0.049152,0.041824,0.202816,0.115798,1.18179,2.09715e+06,1.04858e+06,1.04858e+06,14
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,64,0,"Success",0.743606,0.343762,0.382664,0.248864,0.06304,0.05632,0.337888,0.173347,1.64624,4.1943e+06,2.09715e+06,2.09715e+06,15
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,64,1,"Success",0.720558,0.337476,0.389647,0.248256,0.06144,0.057344,0.315872,0.167202,1.61782,4.1943e+06,2.09715e+06,2.09715e+06,15
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,64,2,"Success",0.735295,0.337266,0.382664,0.251264,0.064384,0.058368,0.322944,0.161404,1.61942,4.1943e+06,2.09715e+06,2.09715e+06,15
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,64,3,"Success",0.744932,0.342155,0.381755,0.248,0.062176,0.05616,0.340992,0.15917,1.63088,4.1943e+06,2.09715e+06,2.09715e+06,15
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,64,4,"Success",0.739555,0.335939,0.391743,0.248064,0.063264,0.05712,0.333312,0.169576,1.63967,4.1943e+06,2.09715e+06,2.09715e+06,15
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,128,0,"Success",1.26148,0.347183,0.411997,0.425664,0.123904,0.121856,0.552992,0.161684,2.18521,8.38861e+06,4.1943e+06,4.1943e+06,16
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,128,1,"Success",1.28676,0.337545,0.388879,0.426048,0.123904,0.120832,0.578624,0.160776,2.17676,8.38861e+06,4.1943e+06,4.1943e+06,16
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,128,2,"Success",1.28278,0.338873,0.383502,0.44656,0.124928,0.121856,0.551616,0.163151,2.17117,8.38861e+06,4.1943e+06,4.1943e+06,16
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,128,3,"Success",1.2693,0.384619,0.382035,0.433504,0.124928,0.121408,0.551168,0.16315,2.20204,8.38861e+06,4.1943e+06,4.1943e+06,16
"CuFFT","Outplace","Complex","float",3,"powerof2",64,64,128,4,"Success",1.27573,0.337755,0.382384,0.426144,0.123904,0.121856,0.565248,0.175163,2.17397,8.38861e+06,4.1943e+06,4.1943e+06,16
"CuFFT","Outplace","Complex","float",3,"powerof2",64,128,128,0,"Success",2.28662,0.387413,0.395445,0.779232,0.23552,0.232128,1.00106,0.168807,3.24122,1.67772e+07,8.38861e+06,8.38861e+06,17
"CuFFT","Outplace","Complex","float",3,"powerof2",64,128,128,1,"Success",2.28068,0.363247,0.400822,0.780512,0.23552,0.232448,0.993344,0.166503,3.21405,1.67772e+07,8.38861e+06,8.38861e+06,17
"CuFFT","Outplace","Complex","float",3,"powerof2",64,128,128,2,"Success",2.27984,0.343133,0.39286,0.77888,0.235296,0.2344,0.992256,0.16769,3.18632,1.67772e+07,8.38861e+06,8.38861e+06,17
"CuFFT","Outplace","Complex","float",3,"powerof2",64,128,128,3,"Success",2.28858,0.36241,0.395724,0.777568,0.238336,0.233472,1.00083,0.168878,3.21845,1.67772e+07,8.38861e+06,8.38861e+06,17
"CuFFT","Outplace","Complex","float",3,"powerof2",64,128,128,4,"Success",2.27984,0.349349,0.409413,0.778912,0.238592,0.233472,0.991232,0.165246,3.21726,1.67772e+07,8.38861e+06,8.38861e+06,17
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,128,0,"Success",4.84702,0.45062,0.39286,2.18173,0.45456,0.434912,1.73251,0.195976,5.88948,3.35544e+07,1.67772e+07,1.67772e+07,18
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,128,1,"Success",4.65628,0.517877,0.402568,1.93562,0.468992,0.436224,1.76176,0.206383,5.78611,3.35544e+07,1.67772e+07,1.67772e+07,18
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,128,2,"Success",4.67703,0.516969,0.403266,1.96925,0.45568,0.434176,1.76227,0.219443,5.81957,3.35544e+07,1.67772e+07,1.67772e+07,18
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,128,3,"Success",4.70769,0.519484,0.393419,1.97946,0.456288,0.436224,1.78109,0.205824,5.82927,3.35544e+07,1.67772e+07,1.67772e+07,18
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,128,4,"Success",4.67193,0.514315,0.394257,1.96013,0.462848,0.434176,1.75933,0.206522,5.78981,3.35544e+07,1.67772e+07,1.67772e+07,18
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,256,0,"Success",9.43158,0.559014,0.407945,4.84147,0.87344,0.835168,2.81862,0.273012,10.6743,6.71089e+07,3.35544e+07,3.35544e+07,19
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,256,1,"Success",9.46761,0.537921,0.413743,4.87926,0.86416,0.837632,2.82451,0.278738,10.7009,6.71089e+07,3.35544e+07,3.35544e+07,19
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,256,2,"Success",9.45183,0.557408,0.424988,4.87283,0.868352,0.832192,2.81443,0.276434,10.7135,6.71089e+07,3.35544e+07,3.35544e+07,19
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,256,3,"Success",9.4373,0.549027,0.400892,4.85872,0.863232,0.836608,2.81555,0.272173,10.6623,6.71089e+07,3.35544e+07,3.35544e+07,19
"CuFFT","Outplace","Complex","float",3,"powerof2",128,128,256,4,"Success",9.44743,0.537153,0.400473,4.86534,0.864256,0.836608,2.81702,0.274617,10.6626,6.71089e+07,3.35544e+07,3.35544e+07,19
"CuFFT","Outplace","Complex","float",3,"powerof2",128,256,256,0,"Success",20.7508,0.73271,0.587998,10.403,1.68448,1.6384,6.93763,0.377774,22.4524,1.34218e+08,6.71089e+07,6.71089e+07,20
"CuFFT","Outplace","Complex","float",3,"powerof2",128,256,256,1,"Success",19.7386,0.662101,0.505795,10.0898,1.67808,1.63738,6.2591,0.356054,21.2655,1.34218e+08,6.71089e+07,6.71089e+07,20
"CuFFT","Outplace","Complex","float",3,"powerof2",128,256,256,2,"Success",19.7522,0.651484,0.515851,10.0834,1.68346,1.63398,6.27731,0.358847,21.2813,1.34218e+08,6.71089e+07,6.71089e+07,20
"CuFFT","Outplace","Complex","float",3,"powerof2",128,256,256,3,"Success",19.7499,0.650507,0.514315,10.0785,1.68342,1.63738,6.27072,0.368556,21.2863,1.34218e+08,6.71089e+07,6.71089e+07,20
"CuFFT","Outplace","Complex","float",3,"powerof2",128,256,256,4,"Success",19.7415,0.65784,0.504258,10.081,1.68413,1.63226,6.26995,0.368345,21.2749,1.34218e+08,6.71089e+07,6.71089e+07,20
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,256,0,"Success",35.1153,0.580386,0.45034,18.0155,3.23891,3.18864,10.6062,0.332378,36.4813,2.68435e+08,1.34218e+08,1.34218e+08,21
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,256,1,"Success",34.9996,0.575217,0.492804,17.9472,3.22147,3.19693,10.5688,0.330422,36.4011,2.68435e+08,1.34218e+08,1.34218e+08,21
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,256,2,"Success",35.0309,0.579896,0.452365,17.9663,3.22662,3.19795,10.5714,0.342504,36.4085,2.68435e+08,1.34218e+08,1.34218e+08,21
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,256,3,"Success",34.9585,0.61803,0.451318,17.9126,3.2295,3.18669,10.5636,0.350606,36.3813,2.68435e+08,1.34218e+08,1.34218e+08,21
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,256,4,"Success",35.0009,0.615934,0.451038,17.9538,3.22765,3.18464,10.5691,0.352422,36.4231,2.68435e+08,1.34218e+08,1.34218e+08,21
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,512,0,"Success",68.9971,0.732222,0.497134,35.0338,6.38624,6.34947,21.1639,0.375679,70.605,5.36871e+08,2.68435e+08,2.68435e+08,22
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,512,1,"Success",68.7706,0.732291,0.489102,35.01,6.41946,6.38669,20.8883,0.413604,70.4084,5.36871e+08,2.68435e+08,2.68435e+08,22
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,512,2,"Success",68.9273,0.730964,0.49441,35.1141,6.40512,6.38157,20.9626,0.395165,70.5506,5.36871e+08,2.68435e+08,2.68435e+08,22
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,512,3,"Success",68.7858,0.72838,0.487984,35.038,6.40512,6.38464,20.892,0.394467,70.3995,5.36871e+08,2.68435e+08,2.68435e+08,22
"CuFFT","Outplace","Complex","float",3,"powerof2",256,256,512,4,"Success",68.7715,0.725516,0.494899,35.0303,6.41024,6.38464,20.8817,0.4194,70.4143,5.36871e+08,2.68435e+08,2.68435e+08,22
"CuFFT","Outplace","Complex","float",3,"powerof2",256,512,512,0,"Success",144.431,0.942655,0.611675,68.7683,17.0524,16.9941,41.5487,0.552379,146.54,1.07374e+09,5.36871e+08,5.36871e+08,23
"CuFFT","Outplace","Complex","float",3,"powerof2",256,512,512,1,"Success",144.436,0.938465,0.609579,68.6499,17.0516,16.9767,41.6883,0.537991,146.525,1.07374e+09,5.36871e+08,5.36871e+08,23
"CuFFT","Outplace","Complex","float",3,"powerof2",256,512,512,2,"Success",144.371,0.944611,0.626621,68.7299,17.0465,16.9882,41.5406,0.547071,146.492,1.07374e+09,5.36871e+08,5.36871e+08,23
"CuFFT","Outplace","Complex","float",3,"powerof2",256,512,512,3,"Success",144.239,0.932248,0.602525,68.6122,17.0394,16.9759,41.546,0.549027,146.326,1.07374e+09,5.36871e+08,5.36871e+08,23
"CuFFT","Outplace","Complex","float",3,"powerof2",256,512,512,4,"Success",144.322,0.940001,0.611814,68.6662,17.0373,16.9779,41.5754,0.540157,146.417,1.07374e+09,5.36871e+08,5.36871e+08,23
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,512,0,"Success",303.937,1.35591,0.820362,136.524,42.2083,42.2246,82.9099,0.810305,306.926,2.14748e+09,1.07374e+09,1.07374e+09,24
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,512,1,"Success",303.792,1.34844,0.823714,136.447,42.2339,42.1837,82.8634,0.819943,306.787,2.14748e+09,1.07374e+09,1.07374e+09,24
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,512,2,"Success",303.821,1.34026,0.819035,136.464,42.1919,42.1857,82.9124,0.79878,306.782,2.14748e+09,1.07374e+09,1.07374e+09,24
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,512,3,"Success",303.704,1.35612,0.82092,136.373,42.1908,42.1884,82.8861,0.854933,306.738,2.14748e+09,1.07374e+09,1.07374e+09,24
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,512,4,"Success",303.787,1.3594,0.833282,136.383,42.2071,42.2194,82.9109,0.821409,306.804,2.14748e+09,1.07374e+09,1.07374e+09,24
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,1024,0,"Success",606.572,2.17474,1.24808,271.977,84.4831,84.4012,165.628,1.35144,611.349,4.29497e+09,2.14748e+09,2.14748e+09,25
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,1024,1,"Success",606.732,2.17229,1.24151,272.239,84.4338,84.4288,165.557,1.36234,611.511,4.29497e+09,2.14748e+09,2.14748e+09,25
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,1024,2,"Success",606.543,2.17264,1.26155,271.946,84.4708,84.4247,165.628,1.37183,611.352,4.29497e+09,2.14748e+09,2.14748e+09,25
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,1024,3,"Success",606.404,2.1725,1.26274,271.785,84.4502,84.4564,165.639,1.35284,611.195,4.29497e+09,2.14748e+09,2.14748e+09,25
"CuFFT","Outplace","Complex","float",3,"powerof2",512,512,1024,4,"Success",606.695,2.17013,1.28034,272.103,84.5035,84.4233,165.594,1.36304,611.511,4.29497e+09,2.14748e+09,2.14748e+09,25
"CuFFT","Outplace","Complex","float",3,"powerof2",512,1024,1024,0,"Not enough GPU memory available. 8342929408<12884901888 (bytes)",0,0,0,0,0,0,0,0,0,8.58993e+09,0,0,26
"CuFFT","Outplace","Complex","float",3,"powerof2",512,1024,1024,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,26
"CuFFT","Outplace","Complex","float",3,"powerof2",512,1024,1024,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,26
"CuFFT","Outplace","Complex","float",3,"powerof2",512,1024,1024,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,26
"CuFFT","Outplace","Complex","float",3,"powerof2",512,1024,1024,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,26
"CuFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,0,"Not enough GPU memory available. 8342929408<25769803776 (bytes)",0,0,0,0,0,0,0,0,0,1.71799e+10,0,0,27
"CuFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,27
"CuFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,27
"CuFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,27
"CuFFT","Outplace","Complex","float",3,"powerof2",1024,1024,1024,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,27
"CuFFT","Outplace","Complex","float",1,"radix357",9,0,0,0,"Success",0.086464,0.188573,0.212459,0.007168,0.018112,0.012288,0.011264,0.071238,0.561598,144,72,72,29
"CuFFT","Outplace","Complex","float",1,"radix357",9,0,0,1,"Success",0.099874,0.182147,2.39257,0.008384,0.017408,0.023328,0.012064,0.077524,2.75498,144,72,72,29
"CuFFT","Outplace","Complex","float",1,"radix357",9,0,0,2,"Success",0.086394,0.191436,0.212668,0.008192,0.017408,0.013152,0.011872,0.072496,0.565788,144,72,72,29
"CuFFT","Outplace","Complex","float",1,"radix357",9,0,0,3,"Success",0.097918,0.185779,0.2207,0.008192,0.028608,0.013056,0.012288,0.074731,0.581992,144,72,72,29
"CuFFT","Outplace","Complex","float",1,"radix357",9,0,0,4,"Success",0.085975,0.183055,0.218884,0.00752,0.017408,0.01312,0.011424,0.071169,0.561878,144,72,72,29
"CuFFT","Outplace","Complex","float",1,"radix357",25,0,0,0,"Success",0.087512,0.192415,0.213157,0.007168,0.018304,0.013312,0.01168,0.071168,0.567115,400,200,200,47
"CuFFT","Outplace","Complex","float",1,"radix357",25,0,0,1,"Success",0.085556,0.182217,0.213506,0.008064,0.016992,0.013312,0.011264,0.071378,0.555452,400,200,200,47
"CuFFT","Outplace","Complex","float",1,"radix357",25,0,0,2,"Success",0.085976,0.18117,0.21225,0.007424,0.017024,0.01328,0.011616,0.07082,0.553078,400,200,200,47
"CuFFT","Outplace","Complex","float",1,"radix357",25,0,0,3,"Success",0.085347,0.181658,0.212039,0.007424,0.017248,0.013312,0.011328,0.070611,0.552518,400,200,200,47
"CuFFT","Outplace","Complex","float",1,"radix357",25,0,0,4,"Success",0.099106,0.18096,0.2207,0.007936,0.028672,0.013312,0.012128,0.073125,0.576683,400,200,200,47
"CuFFT","Outplace","Complex","float",1,"radix357",27,0,0,0,"Success",0.127392,0.289983,0.289425,0.012224,0.027232,0.019456,0.015552,0.10623,0.81659,432,216,216,30
"CuFFT","Outplace","Complex","float",1,"radix357",27,0,0,1,"Success",0.126344,0.296618,0.290891,0.011264,0.0256,0.020416,0.016064,0.108394,0.82539,432,216,216,30
"CuFFT","Outplace","Complex","float",1,"radix357",27,0,0,2,"Success",0.125715,0.28719,0.298993,0.012096,0.0264,0.019232,0.016128,0.104762,0.819594,432,216,216,30
"CuFFT","Outplace","Complex","float",1,"radix357",27,0,0,3,"Success",0.137099,0.290822,0.289494,0.012288,0.026368,0.019168,0.016,1.65336,2.37399,432,216,216,30
"CuFFT","Outplace","Complex","float",1,"radix357",27,0,0,4,"Success",0.144154,0.293825,0.294802,0.013056,0.043008,0.019456,0.016576,0.107277,0.843061,432,216,216,30
"CuFFT","Outplace","Complex","float",1,"radix357",49,0,0,0,"Success",0.086464,0.183475,0.212878,0.00784,0.018112,0.01392,0.011488,0.071588,0.557267,784,392,392,59
"CuFFT","Outplace","Complex","float",1,"radix357",49,0,0,1,"Success",0.085487,0.183335,0.212319,0.007168,0.017984,0.013248,0.011456,0.070191,0.554124,784,392,392,59
"CuFFT","Outplace","Complex","float",1,"radix357",49,0,0,2,"Success",0.085975,0.181868,0.21176,0.007168,0.017408,0.013952,0.011232,0.07054,0.553078,784,392,392,59
"CuFFT","Outplace","Complex","float",1,"radix357",49,0,0,3,"Success",0.101969,0.18089,0.211272,0.00784,0.01728,0.015104,0.011328,0.075778,0.572703,784,392,392,59
"CuFFT","Outplace","Complex","float",1,"radix357",49,0,0,4,"Success",0.087092,0.180821,0.218745,0.007168,0.017408,0.01328,0.011264,0.071099,0.56062,784,392,392,59
"CuFFT","Outplace","Complex","float",1,"radix357",81,0,0,0,"Success",0.132979,0.253735,0.263233,0.01024,0.033792,0.027648,0.013824,0.090864,0.744025,1296,648,648,31
"CuFFT","Outplace","Complex","float",1,"radix357",81,0,0,1,"Success",0.127042,0.239488,0.265189,0.01024,0.033792,0.0256,0.013664,0.089327,0.72405,1296,648,648,31
"CuFFT","Outplace","Complex","float",1,"radix357",81,0,0,2,"Success",0.125436,0.228942,0.254504,0.010112,0.032768,0.026528,0.01296,0.087372,0.699256,1296,648,648,31
"CuFFT","Outplace","Complex","float",1,"radix357",81,0,0,3,"Success",0.135214,0.231666,0.255272,0.009216,0.040896,0.0256,0.013568,0.088211,0.713224,1296,648,648,31
"CuFFT","Outplace","Complex","float",1,"radix357",81,0,0,4,"Success",0.12774,0.247519,0.279786,0.009408,0.033472,0.027392,0.012992,0.089118,0.747308,1296,648,648,31
"CuFFT","Outplace","Complex","float",1,"radix357",125,0,0,0,"Success",0.096382,0.181729,0.212319,0.00816,0.017408,0.014112,0.012128,0.084927,0.578151,2000,1000,1000,48
"CuFFT","Outplace","Complex","float",1,"radix357",125,0,0,1,"Success",0.086604,0.181938,0.219793,0.007168,0.017408,0.014336,0.011264,0.071099,0.562296,2000,1000,1000,48
"CuFFT","Outplace","Complex","float",1,"radix357",125,0,0,2,"Success",0.086813,0.190528,0.212319,0.008032,0.017408,0.013952,0.01152,0.07054,0.562995,2000,1000,1000,48
"CuFFT","Outplace","Complex","float",1,"radix357",125,0,0,3,"Success",0.086045,0.18976,0.223074,0.007264,0.017248,0.013312,0.011552,0.070261,0.571935,2000,1000,1000,48
"CuFFT","Outplace","Complex","float",1,"radix357",125,0,0,4,"Success",0.086185,0.181868,0.212039,0.007232,0.018208,0.013312,0.011424,0.070191,0.553147,2000,1000,1000,48
"CuFFT","Outplace","Complex","float",1,"radix357",243,0,0,0,"Success",0.10616,0.227685,0.249266,0.009216,0.02336,0.017408,0.01328,0.088489,0.674602,3888,1944,1944,32
"CuFFT","Outplace","Complex","float",1,"radix357",243,0,0,1,"Success",0.106439,0.239278,0.261627,0.009536,0.023104,0.017408,0.012992,0.086883,0.69716,3888,1944,1944,32
"CuFFT","Outplace","Complex","float",1,"radix357",243,0,0,2,"Success",0.106509,0.239208,0.246611,0.009376,0.022528,0.017184,0.014336,0.086603,0.681796,3888,1944,1944,32
"CuFFT","Outplace","Complex","float",1,"radix357",243,0,0,3,"Success",0.105391,0.228522,0.246052,0.009216,0.021504,0.016384,0.014272,0.094775,0.677675,3888,1944,1944,32
"CuFFT","Outplace","Complex","float",1,"radix357",243,0,0,4,"Success",0.10623,0.237951,0.246751,0.009376,0.023392,0.017152,0.013312,0.086255,0.68005,3888,1944,1944,32
"CuFFT","Outplace","Complex","float",1,"radix357",343,0,0,0,"Success",0.088979,0.181938,0.211691,0.007968,0.019264,0.014336,0.012,0.071308,0.556849,5488,2744,2744,60
"CuFFT","Outplace","Complex","float",1,"radix357",343,0,0,1,"Success",0.08821,0.181799,0.211341,0.007488,0.01808,0.014272,0.011264,0.071029,0.555242,5488,2744,2744,60
