; "Tesla K80", "CC", 3.7, "PCI Bus ID", 4, "PCI Device ID", 0, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "ECC enabled", 1, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496261468,"CurrentTimeLocal","Wed May 31 22:11:08 2017","Hostname","taurusi2061"
; "Time_ContextCreate [ms]", 328.800672
; "Time_ContextDestroy [ms]", 153.92498
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,2,"Warmup",0.371821,0.949073,1.30829,7.2631998062,4.0927038193,4.0654401779,6.4965438843,0.376044,24.992239,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,2,"Success",0.377028,0.943427,1.317633,7.2508478165,4.0936961174,4.0709438324,6.5088000298,0.37956,25.008295,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,2,"Success",0.372759,0.948858,1.310376,7.2399997711,4.1055679321,4.0692481995,6.422976017,0.3814,24.918769,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,4,2,"Success",0.371245,0.948953,1.302613,7.2311358452,4.0935997963,4.0750079155,6.4186558723,0.385182,24.892925,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,5,2,"Success",0.370128,1.161961,1.307159,7.2474241257,4.0932478905,4.0685119629,6.4221119881,0.377163,25.114156,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,6,2,"Success",0.375927,0.949511,1.297009,7.2487039566,4.0877761841,4.0766401291,6.4212799072,0.380894,24.904302,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,7,2,"Success",0.37182,0.94774,1.306525,7.2277441025,4.1055679321,4.0667200089,6.4183998108,0.383943,24.894094,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,8,2,"Success",0.370672,0.948248,1.307543,7.2430720329,4.0943360329,4.0615677834,6.4174079895,0.384517,24.893311,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,9,2,"Success",0.369888,0.978928,1.285268,7.3456320763,4.0918397903,4.0768318176,6.4230399132,0.378561,25.01677,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,10,2,"Success",0.375207,0.950304,1.300419,7.2451519966,4.1016640663,4.0730237961,6.4231038094,0.386789,24.92255,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,11,2,"Success",0.371412,0.948835,1.316764,7.2384638786,4.0993280411,4.0706877708,6.4245119095,0.384689,24.921137,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,0,3,"Warmup",0.380261,0.957242,1.336501,7.239136219,4.0978879929,4.0740160942,6.4168958664,0.384168,24.953351,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,1,3,"Warmup",0.374161,0.949193,1.300232,7.2270717621,4.1011199951,4.0662717819,6.4231362343,0.371948,24.880241,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,2,3,"Success",0.372754,0.950315,1.307486,7.239136219,4.0973439217,4.0700798035,6.4213762283,0.379037,24.904901,67108872,67108864,67108864
"CuFFT","Inplace","Real","float",1,"powerof2",16777216,0,0,3,3,"Success",0.375945,0.948703,1.290134,7.3623042107,4.1001601219,4.0719680786,6.425216198,0.384076,25.026354,67108872,67108864,67108864
