"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberRuns",10,"NumberWarmups",1,"ErrorBound",1e-05,"CurrentTime",1496262120,"CurrentTimeLocal","Wed May 31 22:22:00 2017"
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,5,"Success",0.221669,0.865134,1.04056,0.01232,0.0352,0.037664,0.020096,0.329064,2.61819,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,5,"Success",0.221542,0.863124,1.03997,0.01216,0.03584,0.037984,0.020352,0.333407,2.62088,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,5,"Success",0.224333,0.860266,1.04327,0.012256,0.03504,0.037216,0.020608,0.328989,2.618,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,5,5,"Success",0.221607,0.867387,1.05161,0.012352,0.03552,0.03888,0.020576,0.333035,2.638,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,6,5,"Success",0.224064,0.872015,1.0506,0.012256,0.036,0.038336,0.020672,0.336581,2.64776,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,7,5,"Success",0.223432,0.872572,1.04752,0.012256,0.035936,0.038432,0.020544,0.335327,2.64317,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,8,5,"Success",0.225777,0.864544,1.04068,0.012192,0.0352,0.03808,0.020256,0.329221,2.62269,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,9,5,"Success",0.220698,0.866281,1.04382,0.012,0.035872,0.039232,0.02096,0.333001,2.62878,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,6,"Success",0.21953,0.868053,1.04145,0.012128,0.035168,0.037792,0.020448,0.330508,2.62136,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,6,"Success",0.22141,0.864992,1.04083,0.01232,0.035808,0.037792,0.020128,0.334347,2.62386,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,6,"Success",0.221135,0.864027,1.0396,0.012288,0.035008,0.038336,0.022976,0.32942,2.61904,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,6,"Success",0.224709,0.865496,1.04158,0.012192,0.035584,0.037728,0.020064,0.329306,2.62314,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,6,"Success",0.221308,0.863097,1.04038,0.01216,0.035424,0.039168,0.020352,0.329529,2.61795,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,5,6,"Success",0.220595,0.863555,1.0404,0.012256,0.0352,0.038144,0.020512,0.344515,2.63157,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,6,6,"Success",0.223623,0.860676,1.04175,0.012448,0.03568,0.03792,0.02,0.328916,2.6174,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,7,6,"Success",0.221432,0.863277,1.04018,0.012224,0.035136,0.037344,0.020224,0.328551,2.61476,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,8,6,"Success",0.220809,0.86297,1.03954,0.01216,0.03504,0.03744,0.02,0.32869,2.61277,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,9,6,"Success",0.221382,0.86342,1.03928,0.012256,0.035104,0.037504,0.020416,0.332538,2.61805,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,0,7,"Success",0.218018,0.864629,1.0392,0.01232,0.03504,0.03776,0.019808,0.344648,2.62738,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,1,7,"Success",0.224056,0.861541,1.04753,0.012256,0.03472,0.03904,0.020736,0.332639,2.6295,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,2,7,"Success",0.224093,0.872041,1.05071,0.012224,0.035808,0.038496,0.02064,0.334267,2.64565,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,3,7,"Success",0.222498,0.867347,1.04237,0.012256,0.035872,0.038112,0.020224,0.333783,2.62895,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,4,7,"Success",0.226966,0.864695,1.04989,0.012256,0.035424,0.037792,0.020128,0.333428,2.63687,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,5,7,"Success",0.224719,0.863737,1.04296,0.012384,0.034912,0.038976,0.020576,0.334286,2.62931,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,6,7,"Success",0.223672,0.872201,1.0507,0.012224,0.035712,0.03888,0.02048,0.332803,2.64333,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,7,7,"Success",0.222746,0.865799,1.04168,0.012128,0.035168,0.037792,0.02096,0.334423,2.6273,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,8,7,"Success",0.228921,0.89767,1.07975,0.011648,0.039872,0.038848,0.019616,0.330979,2.70402,4104,0,0
"cuFFT Standalone","Inplace","Real","float",1,"powerof2",1024,0,0,9,7,"Success",0.226992,0.872555,1.04828,0.0128,0.03568,0.0384,0.020928,0.330415,2.64265,4104,0,0
