; "ClFFT Informations","Device","Tesla K80","Hardware","OpenCL 1.2 CUDA","Software","367.48","OpenCL","OpenCL C 1.2 ","UsedComputeUnits","13","MaxGlobalMemSize","11995578368","clFFT","2.12.2"
; "Time_ContextCreate [ms]", 1649.9
; "Time_ContextDestroy [ms]", 426.346
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"ClFFT","Outplace","Complex","float",1,"powerof2",67108864,0,0,4,"Success",469.581,0.003077,12.7758,79.2347,7.57978,7.57885,63.7718,1.3684,483.729,1.07374e+09,5.4526e+08,5.36871e+08,24
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,0,"Success",920.471,0.002891,12.7432,150.675,15.189,15.1799,116.501,1.97976,935.198,2.14748e+09,1.09052e+09,1.07374e+09,25
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,1,"Success",920.888,0.002922,12.7326,150.132,15.1842,15.1598,117.42,1.98371,935.608,2.14748e+09,1.09052e+09,1.07374e+09,25
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,2,"Success",920.717,0.00282,12.7552,149.918,15.106,15.1179,117.593,1.98062,935.456,2.14748e+09,1.09052e+09,1.07374e+09,25
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,3,"Success",931.211,0.002686,12.6937,161.58,15.1494,15.1836,116.621,1.98095,945.889,2.14748e+09,1.09052e+09,1.07374e+09,25
"ClFFT","Outplace","Complex","float",1,"powerof2",134217728,0,0,4,"Success",932.086,0.00268,12.6945,161.664,15.0979,15.1412,117.396,1.98125,946.765,2.14748e+09,1.09052e+09,1.07374e+09,25
"ClFFT","Outplace","Complex","float",1,"powerof2",268435456,0,0,0,"Success",1898.5,0.003099,12.6688,292.661,30.47,30.4923,222.929,3.09297,1914.26,4.29497e+09,2.18104e+09,2.14748e+09,26
"ClFFT","Outplace","Complex","float",1,"powerof2",268435456,0,0,1,"Success",1910.13,0.00287,12.6539,291.916,30.4929,30.4738,224.03,3.07892,1925.86,4.29497e+09,2.18104e+09,2.14748e+09,26
"ClFFT","Outplace","Complex","float",1,"powerof2",268435456,0,0,2,"Success",1910.6,0.002639,12.6502,293.241,30.5084,30.5636,223.402,3.08123,1926.34,4.29497e+09,2.18104e+09,2.14748e+09,26
"ClFFT","Outplace","Complex","float",1,"powerof2",268435456,0,0,3,"Success",1901.56,0.002742,12.6947,293.688,30.4797,30.53,223.862,3.07979,1917.33,4.29497e+09,2.18104e+09,2.14748e+09,26
"ClFFT","Outplace","Complex","float",1,"powerof2",268435456,0,0,4,"Success",1908.34,0.002722,12.6542,292.008,30.5186,30.442,233.15,3.08003,1924.07,4.29497e+09,2.18104e+09,2.14748e+09,26
"ClFFT","Outplace","Complex","float",1,"powerof2",536870912,0,0,0,"FFT plan + data are exceeding [global] memory. 11995578368<12952010752 (bytes)",0,0,0,0,0,0,0,0,0,8.58993e+09,0,0,27
"ClFFT","Outplace","Complex","float",1,"powerof2",536870912,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,27
"ClFFT","Outplace","Complex","float",1,"powerof2",536870912,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,27
"ClFFT","Outplace","Complex","float",1,"powerof2",536870912,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,27
"ClFFT","Outplace","Complex","float",1,"powerof2",536870912,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,27
"ClFFT","Outplace","Complex","float",1,"powerof2",1073741824,0,0,0,"FFT plan + data are exceeding [global] memory. 11995578368<25904021504 (bytes)",0,0,0,0,0,0,0,0,0,1.71799e+10,0,0,28
"ClFFT","Outplace","Complex","float",1,"powerof2",1073741824,0,0,1,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,28
"ClFFT","Outplace","Complex","float",1,"powerof2",1073741824,0,0,2,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,28
"ClFFT","Outplace","Complex","float",1,"powerof2",1073741824,0,0,3,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,28
"ClFFT","Outplace","Complex","float",1,"powerof2",1073741824,0,0,4,"Skipped",0,0,0,0,0,0,0,0,0,0,0,0,28
"ClFFT","Outplace","Complex","float",2,"powerof2",2,2,0,0,"Success",0.214019,0.003,0.445319,0.001024,0.00752,0.00768,0.002624,0.182943,0.845798,64,32,32,0
"ClFFT","Outplace","Complex","float",2,"powerof2",2,2,0,1,"Success",0.212851,0.002776,0.450604,0.001024,0.007744,0.00592,0.00288,0.183154,0.849891,64,32,32,0
"ClFFT","Outplace","Complex","float",2,"powerof2",2,2,0,2,"Success",0.21481,0.002867,0.447834,0.001024,0.007616,0.007712,0.002688,0.183184,0.849218,64,32,32,0
"ClFFT","Outplace","Complex","float",2,"powerof2",2,2,0,3,"Success",0.215131,0.002518,0.449247,0.001024,0.007744,0.007904,0.002656,0.197509,0.865395,64,32,32,0
"ClFFT","Outplace","Complex","float",2,"powerof2",2,2,0,4,"Success",0.216912,0.002727,0.444831,0.001024,0.007936,0.005696,0.002656,0.182121,0.847171,64,32,32,0
"ClFFT","Outplace","Complex","float",2,"powerof2",2,4,0,0,"Success",0.212981,0.002443,0.585843,0.001024,0.007392,0.00576,0.002656,0.183538,0.985324,128,64,64,1
"ClFFT","Outplace","Complex","float",2,"powerof2",2,4,0,1,"Success",0.220151,0.00274,0.886563,0.001024,0.01312,0.005728,0.00272,0.183766,1.29374,128,64,64,1
"ClFFT","Outplace","Complex","float",2,"powerof2",2,4,0,2,"Success",0.21939,0.002606,0.578839,0.001184,0.007584,0.00736,0.002656,0.184167,0.985521,128,64,64,1
"ClFFT","Outplace","Complex","float",2,"powerof2",2,4,0,3,"Success",0.21438,0.002652,0.581005,0.001024,0.00768,0.007776,0.002656,0.18323,0.98178,128,64,64,1
"ClFFT","Outplace","Complex","float",2,"powerof2",2,4,0,4,"Success",0.214299,0.002634,0.579544,0.001056,0.00768,0.007744,0.002656,0.184615,0.981618,128,64,64,1
"ClFFT","Outplace","Complex","float",2,"powerof2",4,4,0,0,"Success",0.21155,0.002866,0.699546,0.001056,0.006592,0.006528,0.002688,0.186671,1.10115,256,128,128,2
"ClFFT","Outplace","Complex","float",2,"powerof2",4,4,0,1,"Success",0.215895,0.002786,0.700898,0.001056,0.008448,0.008,0.00272,0.181743,1.10182,256,128,128,2
"ClFFT","Outplace","Complex","float",2,"powerof2",4,4,0,2,"Success",0.213499,0.002879,0.702056,0.001056,0.006496,0.008096,0.002688,0.181913,1.1009,256,128,128,2
"ClFFT","Outplace","Complex","float",2,"powerof2",4,4,0,3,"Success",0.215559,0.002735,0.701236,0.001056,0.009216,0.007904,0.002688,0.187351,1.10745,256,128,128,2
"ClFFT","Outplace","Complex","float",2,"powerof2",4,4,0,4,"Success",0.213421,0.00282,0.705416,0.001056,0.008416,0.007904,0.002688,0.182664,1.10482,256,128,128,2
"ClFFT","Outplace","Complex","float",2,"powerof2",4,8,0,0,"Success",0.210383,0.003039,0.842024,0.001088,0.006304,0.006528,0.00272,0.184,1.23996,512,256,256,3
"ClFFT","Outplace","Complex","float",2,"powerof2",4,8,0,1,"Success",0.212355,0.00269,0.843926,0.001056,0.006496,0.007776,0.00272,0.189453,1.24897,512,256,256,3
"ClFFT","Outplace","Complex","float",2,"powerof2",4,8,0,2,"Success",0.21318,0.002839,0.84457,0.001088,0.008352,0.007904,0.00272,0.183603,1.24469,512,256,256,3
"ClFFT","Outplace","Complex","float",2,"powerof2",4,8,0,3,"Success",0.22022,0.002853,0.84388,0.001056,0.008352,0.008224,0.00272,0.183641,1.25112,512,256,256,3
"ClFFT","Outplace","Complex","float",2,"powerof2",4,8,0,4,"Success",0.210598,0.002549,0.859005,0.001056,0.006304,0.007776,0.002688,0.184806,1.25749,512,256,256,3
"ClFFT","Outplace","Complex","float",2,"powerof2",8,8,0,0,"Success",0.211117,0.002538,0.973766,0.001088,0.00864,0.0088,0.00272,0.181753,1.36969,1024,512,512,4
"ClFFT","Outplace","Complex","float",2,"powerof2",8,8,0,1,"Success",0.208271,0.002979,0.987335,0.00112,0.00896,0.006752,0.00272,0.181272,1.38037,1024,512,512,4
"ClFFT","Outplace","Complex","float",2,"powerof2",8,8,0,2,"Success",0.211109,0.002751,0.986718,0.00112,0.008512,0.008736,0.00272,0.181384,1.3825,1024,512,512,4
"ClFFT","Outplace","Complex","float",2,"powerof2",8,8,0,3,"Success",0.211583,0.002869,0.996017,0.001088,0.008768,0.008192,0.002688,0.181364,1.39242,1024,512,512,4
"ClFFT","Outplace","Complex","float",2,"powerof2",8,8,0,4,"Success",0.215337,0.002523,0.984593,0.001088,0.008928,0.0088,0.002752,0.182715,1.38569,1024,512,512,4
"ClFFT","Outplace","Complex","float",2,"powerof2",8,16,0,0,"Success",0.215329,0.002457,1.00761,0.001184,0.00832,0.007808,0.002752,0.185988,1.41189,2048,1024,1024,5
"ClFFT","Outplace","Complex","float",2,"powerof2",8,16,0,1,"Success",0.214579,0.00247,1.00034,0.001152,0.008992,0.00768,0.002784,0.181966,1.39988,2048,1024,1024,5
"ClFFT","Outplace","Complex","float",2,"powerof2",8,16,0,2,"Success",0.210002,0.002551,1.01402,0.001152,0.00848,0.009024,0.002784,0.181938,1.40903,2048,1024,1024,5
"ClFFT","Outplace","Complex","float",2,"powerof2",8,16,0,3,"Success",0.210669,0.0025,1.00212,0.001184,0.008864,0.008672,0.002784,0.179996,1.39585,2048,1024,1024,5
"ClFFT","Outplace","Complex","float",2,"powerof2",8,16,0,4,"Success",0.210517,0.0026,0.994057,0.001184,0.008608,0.00896,0.002784,0.181132,1.38884,2048,1024,1024,5
"ClFFT","Outplace","Complex","float",2,"powerof2",16,16,0,0,"Success",0.347987,0.002597,1.01527,0.001504,0.009568,0.007552,0.003008,0.304575,1.67095,4096,2048,2048,6
"ClFFT","Outplace","Complex","float",2,"powerof2",16,16,0,1,"Success",0.359104,0.00268,1.00338,0.001568,0.009344,0.010208,0.002848,0.299247,1.66495,4096,2048,2048,6
"ClFFT","Outplace","Complex","float",2,"powerof2",16,16,0,2,"Success",0.349883,0.002544,1.00523,0.001536,0.009248,0.009344,0.002848,0.297195,1.65538,4096,2048,2048,6
"ClFFT","Outplace","Complex","float",2,"powerof2",16,16,0,3,"Success",0.34418,0.002592,1.00446,0.001536,0.00992,0.00752,0.002848,0.300177,1.65194,4096,2048,2048,6
"ClFFT","Outplace","Complex","float",2,"powerof2",16,16,0,4,"Success",0.345562,0.002793,1.00119,0.001536,0.00928,0.009632,0.002848,0.298739,1.64879,4096,2048,2048,6
"ClFFT","Outplace","Complex","float",2,"powerof2",16,32,0,0,"Success",0.35285,0.002859,1.30893,0.001696,0.009408,0.009664,0.00304,0.29851,1.96365,8192,4096,4096,7
"ClFFT","Outplace","Complex","float",2,"powerof2",16,32,0,1,"Success",0.349777,0.002933,1.30141,0.001728,0.009664,0.009184,0.00304,0.304688,1.95932,8192,4096,4096,7
"ClFFT","Outplace","Complex","float",2,"powerof2",16,32,0,2,"Success",0.344439,0.002756,1.3044,0.001728,0.009728,0.007648,0.00304,0.297626,1.94975,8192,4096,4096,7
"ClFFT","Outplace","Complex","float",2,"powerof2",16,32,0,3,"Success",0.348705,0.002715,1.31261,0.001696,0.010016,0.007616,0.00304,0.298265,1.96282,8192,4096,4096,7
"ClFFT","Outplace","Complex","float",2,"powerof2",16,32,0,4,"Success",0.351081,0.002809,1.29196,0.001728,0.00992,0.009184,0.00304,0.298657,1.94505,8192,4096,4096,7
"ClFFT","Outplace","Complex","float",2,"powerof2",32,32,0,0,"Success",0.355452,0.002708,1.5974,0.002208,0.009888,0.011552,0.003488,0.298391,2.25446,16384,8192,8192,8
"ClFFT","Outplace","Complex","float",2,"powerof2",32,32,0,1,"Success",0.355369,0.002672,1.5985,0.002208,0.011648,0.011648,0.003488,0.298405,2.25552,16384,8192,8192,8
"ClFFT","Outplace","Complex","float",2,"powerof2",32,32,0,2,"Success",0.367123,0.002739,1.59948,0.002176,0.011168,0.010688,0.003488,0.300693,2.2706,16384,8192,8192,8
"ClFFT","Outplace","Complex","float",2,"powerof2",32,32,0,3,"Success",0.36481,0.002723,1.59738,0.002176,0.01136,0.011904,0.00352,0.298559,2.26406,16384,8192,8192,8
"ClFFT","Outplace","Complex","float",2,"powerof2",32,32,0,4,"Success",0.352483,0.002627,1.59751,0.002304,0.01136,0.011648,0.003488,0.303273,2.2564,16384,8192,8192,8
"ClFFT","Outplace","Complex","float",2,"powerof2",32,64,0,0,"Success",0.356005,0.002444,1.5645,0.00336,0.011552,0.011744,0.00416,0.296872,2.22036,32768,16384,16384,9
"ClFFT","Outplace","Complex","float",2,"powerof2",32,64,0,1,"Success",0.358456,0.002825,1.56596,0.00336,0.01168,0.01008,0.00416,0.30318,2.23093,32768,16384,16384,9
"ClFFT","Outplace","Complex","float",2,"powerof2",32,64,0,2,"Success",0.359748,0.002871,1.55765,0.003392,0.011456,0.010336,0.004128,0.296944,2.21775,32768,16384,16384,9
"ClFFT","Outplace","Complex","float",2,"powerof2",32,64,0,3,"Success",0.35965,0.002657,1.59457,0.00336,0.011648,0.011904,0.004352,0.297433,2.25481,32768,16384,16384,9
"ClFFT","Outplace","Complex","float",2,"powerof2",32,64,0,4,"Success",0.357166,0.002764,1.57156,0.00336,0.011552,0.011904,0.00416,0.302309,2.2343,32768,16384,16384,9
"ClFFT","Outplace","Complex","float",2,"powerof2",64,64,0,0,"Success",0.370577,0.002795,1.56559,0.005696,0.01312,0.013792,0.005472,0.298694,2.2382,65536,32768,32768,10
"ClFFT","Outplace","Complex","float",2,"powerof2",64,64,0,1,"Success",0.372473,0.002286,1.56885,0.005728,0.013536,0.013632,0.005504,0.298781,2.24291,65536,32768,32768,10
"ClFFT","Outplace","Complex","float",2,"powerof2",64,64,0,2,"Success",0.372798,0.002626,1.55857,0.005728,0.01312,0.01344,0.005536,0.298098,2.23267,65536,32768,32768,10
"ClFFT","Outplace","Complex","float",2,"powerof2",64,64,0,3,"Success",0.374223,0.002626,1.55635,0.005728,0.013184,0.013536,0.005504,0.297945,2.23172,65536,32768,32768,10
"ClFFT","Outplace","Complex","float",2,"powerof2",64,64,0,4,"Success",0.373064,0.00245,1.55393,0.005696,0.013504,0.013472,0.005504,0.297898,2.2279,65536,32768,32768,10
"ClFFT","Outplace","Complex","float",2,"powerof2",64,128,0,0,"Success",0.386096,0.002533,2.0832,0.0104,0.013568,0.014144,0.00816,0.299747,2.7721,131072,65536,65536,11
"ClFFT","Outplace","Complex","float",2,"powerof2",64,128,0,1,"Success",0.395697,0.002851,2.09184,0.0104,0.013568,0.013696,0.00832,0.299668,2.79059,131072,65536,65536,11
"ClFFT","Outplace","Complex","float",2,"powerof2",64,128,0,2,"Success",0.393158,0.002385,2.08326,0.0104,0.013472,0.01376,0.00816,0.303785,2.78312,131072,65536,65536,11
"ClFFT","Outplace","Complex","float",2,"powerof2",64,128,0,3,"Success",0.399435,0.002739,2.10042,0.0104,0.013408,0.013728,0.00816,0.299026,2.80219,131072,65536,65536,11
"ClFFT","Outplace","Complex","float",2,"powerof2",64,128,0,4,"Success",0.390546,0.00287,2.08805,0.010368,0.013344,0.013792,0.00816,0.304639,2.78668,131072,65536,65536,11
"ClFFT","Outplace","Complex","float",2,"powerof2",128,128,0,0,"Success",0.448731,0.002595,2.63257,0.014592,0.022272,0.01824,0.013728,0.304077,3.38853,262144,131072,131072,12
"ClFFT","Outplace","Complex","float",2,"powerof2",128,128,0,1,"Success",0.45349,0.002736,2.62247,0.014528,0.022336,0.019456,0.013696,0.299472,3.3787,262144,131072,131072,12
"ClFFT","Outplace","Complex","float",2,"powerof2",128,128,0,2,"Success",0.449956,0.002488,2.64044,0.014528,0.019808,0.019424,0.013728,0.301636,3.39503,262144,131072,131072,12
"ClFFT","Outplace","Complex","float",2,"powerof2",128,128,0,3,"Success",0.451217,0.002748,2.63144,0.01472,0.022304,0.01952,0.013952,0.297411,3.38332,262144,131072,131072,12
"ClFFT","Outplace","Complex","float",2,"powerof2",128,128,0,4,"Success",0.450903,0.002584,2.81066,0.01456,0.02016,0.019456,0.013728,0.298558,3.56325,262144,131072,131072,12
"ClFFT","Outplace","Complex","float",2,"powerof2",128,256,0,0,"Success",0.500472,0.002646,2.56448,0.025536,0.02112,0.020384,0.02464,0.304266,3.37242,524288,262144,262144,13
"ClFFT","Outplace","Complex","float",2,"powerof2",128,256,0,1,"Success",0.506425,0.002618,2.54504,0.025472,0.022208,0.020384,0.024608,0.298411,3.35304,524288,262144,262144,13
"ClFFT","Outplace","Complex","float",2,"powerof2",128,256,0,2,"Success",0.504663,0.002672,2.55504,0.02544,0.022368,0.020448,0.02464,0.305018,3.36795,524288,262144,262144,13
"ClFFT","Outplace","Complex","float",2,"powerof2",128,256,0,3,"Success",0.505783,0.002662,2.54973,0.02544,0.020896,0.020384,0.024672,0.299113,3.35781,524288,262144,262144,13
"ClFFT","Outplace","Complex","float",2,"powerof2",128,256,0,4,"Success",0.500249,0.00259,2.55655,0.02544,0.02112,0.020416,0.0248,0.305885,3.36581,524288,262144,262144,13
"ClFFT","Outplace","Complex","float",2,"powerof2",256,256,0,0,"Success",0.781816,0.002992,2.44222,0.048736,0.037184,0.034688,0.047776,0.415766,3.64335,1.04858e+06,524288,524288,14
"ClFFT","Outplace","Complex","float",2,"powerof2",256,256,0,1,"Success",0.781329,0.002746,2.41762,0.048704,0.037312,0.032576,0.047776,0.418421,3.62065,1.04858e+06,524288,524288,14
"ClFFT","Outplace","Complex","float",2,"powerof2",256,256,0,2,"Success",0.780044,0.002663,2.41368,0.04864,0.039328,0.033504,0.047776,0.421234,3.61815,1.04858e+06,524288,524288,14
"ClFFT","Outplace","Complex","float",2,"powerof2",256,256,0,3,"Success",0.778175,0.002976,2.42704,0.048608,0.037216,0.03264,0.047776,0.414424,3.62316,1.04858e+06,524288,524288,14
"ClFFT","Outplace","Complex","float",2,"powerof2",256,256,0,4,"Success",0.779735,0.002543,2.43278,0.048672,0.037088,0.034784,0.047808,0.416866,3.63251,1.04858e+06,524288,524288,14
"ClFFT","Outplace","Complex","float",2,"powerof2",256,512,0,0,"Success",1.14952,0.006249,3.0363,0.093856,0.055936,0.049984,0.090944,0.53174,4.72434,2.09715e+06,1.04858e+06,1.04858e+06,15
"ClFFT","Outplace","Complex","float",2,"powerof2",256,512,0,1,"Success",1.15558,0.00266,3.00705,0.093952,0.055584,0.04992,0.090976,0.53881,4.70468,2.09715e+06,1.04858e+06,1.04858e+06,15
"ClFFT","Outplace","Complex","float",2,"powerof2",256,512,0,2,"Success",1.1499,0.002803,3.01891,0.093664,0.054208,0.0488,0.091008,0.557104,4.72927,2.09715e+06,1.04858e+06,1.04858e+06,15
"ClFFT","Outplace","Complex","float",2,"powerof2",256,512,0,3,"Success",1.15151,0.002797,3.01224,0.093696,0.055328,0.0496,0.091072,0.5356,4.70267,2.09715e+06,1.04858e+06,1.04858e+06,15
"ClFFT","Outplace","Complex","float",2,"powerof2",256,512,0,4,"Success",1.15708,0.00296,3.01073,0.093824,0.0552,0.05008,0.090976,0.532952,4.70427,2.09715e+06,1.04858e+06,1.04858e+06,15
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,0,"Success",1.58493,0.002715,3.60217,0.186656,0.096384,0.092064,0.185568,0.537387,5.72776,4.1943e+06,2.09715e+06,2.09715e+06,16
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,1,"Success",1.57725,0.002466,3.60915,0.1864,0.095328,0.090048,0.185696,0.539447,5.72889,4.1943e+06,2.09715e+06,2.09715e+06,16
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,2,"Success",1.5891,0.002836,3.61285,0.186624,0.096544,0.091552,0.185216,0.532483,5.73782,4.1943e+06,2.09715e+06,2.09715e+06,16
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,3,"Success",1.58664,0.002949,3.60536,0.186592,0.09712,0.091104,0.18544,0.534464,5.72995,4.1943e+06,2.09715e+06,2.09715e+06,16
"ClFFT","Outplace","Complex","float",2,"powerof2",512,512,0,4,"Success",1.58077,0.002678,3.61581,0.186272,0.095552,0.091424,0.185344,0.542332,5.74215,4.1943e+06,2.09715e+06,2.09715e+06,16
"ClFFT","Outplace","Complex","float",2,"powerof2",512,1024,0,0,"Success",2.47874,0.002864,4.71146,0.380448,0.16048,0.155392,0.564544,0.538879,7.7325,8.38861e+06,4.1943e+06,4.1943e+06,17
"ClFFT","Outplace","Complex","float",2,"powerof2",512,1024,0,1,"Success",2.47743,0.002689,4.72127,0.380448,0.164064,0.1568,0.562144,0.540265,7.74218,8.38861e+06,4.1943e+06,4.1943e+06,17
"ClFFT","Outplace","Complex","float",2,"powerof2",512,1024,0,2,"Success",2.46735,0.002698,4.69995,0.38048,0.16128,0.156544,0.566816,0.539407,7.71002,8.38861e+06,4.1943e+06,4.1943e+06,17
"ClFFT","Outplace","Complex","float",2,"powerof2",512,1024,0,3,"Success",2.48221,0.002819,4.70007,0.386272,0.162528,0.155808,0.565344,0.540813,7.72646,8.38861e+06,4.1943e+06,4.1943e+06,17
"ClFFT","Outplace","Complex","float",2,"powerof2",512,1024,0,4,"Success",2.48773,0.002767,4.68167,0.380224,0.16384,0.156064,0.564928,0.542007,7.71474,8.38861e+06,4.1943e+06,4.1943e+06,17
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,0,"Success",4.57877,0.002824,5.78567,0.769792,0.48528,0.49712,1.13654,0.543609,10.9114,1.67772e+07,8.38861e+06,8.38861e+06,18
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,1,"Success",4.57286,0.002801,5.78733,0.767648,0.484576,0.495488,1.1311,0.544827,10.9083,1.67772e+07,8.38861e+06,8.38861e+06,18
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,2,"Success",4.59877,0.002594,5.79573,0.769632,0.483744,0.498336,1.15472,0.538938,10.9366,1.67772e+07,8.38861e+06,8.38861e+06,18
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,3,"Success",4.54905,0.002646,5.85152,0.756416,0.483392,0.496704,1.1271,0.538543,10.9423,1.67772e+07,8.38861e+06,8.38861e+06,18
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,1024,0,4,"Success",4.67972,0.002941,6.03009,0.864448,0.48592,0.497344,1.13635,0.543699,11.257,1.67772e+07,8.38861e+06,8.38861e+06,18
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,2048,0,0,"Success",8.65282,0.002831,7.14268,1.70656,0.946912,0.973344,2.09859,0.547355,16.3463,3.35544e+07,1.67772e+07,1.67772e+07,19
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,2048,0,1,"Success",8.58887,0.002968,7.15444,1.61085,0.94464,0.979616,2.14269,0.557548,16.3044,3.35544e+07,1.67772e+07,1.67772e+07,19
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,2048,0,2,"Success",8.59465,0.002948,7.18839,1.6209,0.94576,0.986144,2.13885,0.559726,16.3463,3.35544e+07,1.67772e+07,1.67772e+07,19
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,2048,0,3,"Success",8.58119,0.002841,7.14938,1.6151,0.946464,0.968288,2.14896,0.562039,16.296,3.35544e+07,1.67772e+07,1.67772e+07,19
"ClFFT","Outplace","Complex","float",2,"powerof2",1024,2048,0,4,"Success",8.60287,0.002628,7.19552,1.61194,0.937856,0.97648,2.14109,0.562241,16.3638,3.35544e+07,1.67772e+07,1.67772e+07,19
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,0,"Success",18.3658,0.002836,8.56695,3.78195,2.49034,2.58589,3.71325,0.606708,27.5429,6.71089e+07,3.35544e+07,3.35544e+07,20
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,1,"Success",18.0814,0.002716,8.60022,3.7673,2.28323,2.39562,3.71482,0.61238,27.2974,6.71089e+07,3.35544e+07,3.35544e+07,20
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,2,"Success",18.437,0.002901,8.60301,3.77517,2.53261,2.5872,3.70976,0.604872,27.6485,6.71089e+07,3.35544e+07,3.35544e+07,20
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,3,"Success",18.3763,0.002703,8.5053,3.76896,2.54208,2.56317,3.70752,0.6022,27.4872,6.71089e+07,3.35544e+07,3.35544e+07,20
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,2048,0,4,"Success",18.3121,0.002866,8.55664,3.77382,2.45366,2.48602,3.71846,0.60699,27.4792,6.71089e+07,3.35544e+07,3.35544e+07,20
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,4096,0,0,"Success",48.361,0.002748,12.4802,14.0447,5.73149,6.37443,6.73043,0.645675,61.4904,1.34218e+08,6.71089e+07,6.71089e+07,21
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,4096,0,1,"Success",47.8774,0.002607,12.564,13.5711,5.73174,6.35242,6.78157,0.648222,61.0964,1.34218e+08,6.71089e+07,6.71089e+07,21
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,4096,0,2,"Success",48.8383,0.002595,12.46,14.7025,5.75968,6.26342,6.76051,0.645424,61.947,1.34218e+08,6.71089e+07,6.71089e+07,21
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,4096,0,3,"Success",48.6013,0.002697,12.5824,14.6858,5.84096,6.39005,6.71702,0.638608,61.8257,1.34218e+08,6.71089e+07,6.71089e+07,21
"ClFFT","Outplace","Complex","float",2,"powerof2",2048,4096,0,4,"Success",48.2623,0.002767,12.5289,14.0909,5.77709,6.42006,6.70458,0.645073,61.4397,1.34218e+08,6.71089e+07,6.71089e+07,21
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,0,"Success",107.349,0.002683,16.6255,26.7295,14.878,15.2445,19.555,0.707179,124.685,2.68435e+08,1.34218e+08,1.34218e+08,22
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,1,"Success",108.636,0.002892,16.5527,27.6946,14.9405,15.4734,19.8413,0.69155,125.884,2.68435e+08,1.34218e+08,1.34218e+08,22
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,2,"Success",107.236,0.002595,16.583,26.691,14.8975,15.3226,19.4175,0.703962,124.526,2.68435e+08,1.34218e+08,1.34218e+08,22
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,3,"Success",107.669,0.002744,16.6394,26.9287,15.2219,15.3451,19.5359,0.696082,125.008,2.68435e+08,1.34218e+08,1.34218e+08,22
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,4096,0,4,"Success",107.312,0.002703,16.5554,26.5735,14.411,15.2839,19.9706,0.693155,124.564,2.68435e+08,1.34218e+08,1.34218e+08,22
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,8192,0,0,"Success",230.848,0.00278,10.9345,44.168,45.9172,45.7741,45.2269,0.81411,242.6,5.36871e+08,2.68435e+08,2.68435e+08,23
"ClFFT","Outplace","Complex","float",2,"powerof2",4096,8192,0,1,"Success",238.499,0.002599,10.933,53.9011,45.6005,45.9892,43.1779,0.811987,250.247,5.36871e+08,2.68435e+08,2.68435e+08,23
