"Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "MemClock [MHz]", 2505, "GPUClock [MHz]", 823, "CUDA Runtime", 8000, "cufft", 8000,"NumberRuns",10,"NumberWarmups",1,"ErrorBound",1e-05,"CurrentTime",1496262760,"CurrentTimeLocal","Wed May 31 22:32:40 2017"
; "Time_ContextCreate [ms]", NA
; "Time_ContextDestroy [ms]", NA
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,6,3,"Success",0,0,0,0,0,0,0,0,2.58061,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,7,3,"Success",0,0,0,0,0,0,0,0,2.57661,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,8,3,"Success",0,0,0,0,0,0,0,0,2.57445,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,9,3,"Success",0,0,0,0,0,0,0,0,2.7301,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,0,4,"Success",0,0,0,0,0,0,0,0,2.61843,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,1,4,"Success",0,0,0,0,0,0,0,0,2.58102,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,2,4,"Success",0,0,0,0,0,0,0,0,2.57457,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,3,4,"Success",0,0,0,0,0,0,0,0,2.57275,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,4,4,"Success",0,0,0,0,0,0,0,0,2.56121,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,5,4,"Success",0,0,0,0,0,0,0,0,2.56951,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,6,4,"Success",0,0,0,0,0,0,0,0,2.56546,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,7,4,"Success",0,0,0,0,0,0,0,0,2.57768,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,8,4,"Success",0,0,0,0,0,0,0,0,2.5764,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,9,4,"Success",0,0,0,0,0,0,0,0,2.56552,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,0,5,"Success",0,0,0,0,0,0,0,0,2.54871,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,1,5,"Success",0,0,0,0,0,0,0,0,2.55567,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,2,5,"Success",0,0,0,0,0,0,0,0,2.55361,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,3,5,"Success",0,0,0,0,0,0,0,0,2.55384,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,4,5,"Success",0,0,0,0,0,0,0,0,2.5482,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,5,5,"Success",0,0,0,0,0,0,0,0,2.55628,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,6,5,"Success",0,0,0,0,0,0,0,0,2.57836,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,7,5,"Success",0,0,0,0,0,0,0,0,2.57975,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,8,5,"Success",0,0,0,0,0,0,0,0,2.58132,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,9,5,"Success",0,0,0,0,0,0,0,0,2.57209,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,0,6,"Success",0,0,0,0,0,0,0,0,2.56801,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,1,6,"Success",0,0,0,0,0,0,0,0,2.57482,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,2,6,"Success",0,0,0,0,0,0,0,0,2.57951,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,3,6,"Success",0,0,0,0,0,0,0,0,2.5781,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,4,6,"Success",0,0,0,0,0,0,0,0,2.5808,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,5,6,"Success",0,0,0,0,0,0,0,0,2.57648,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,6,6,"Success",0,0,0,0,0,0,0,0,2.74362,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,7,6,"Success",0,0,0,0,0,0,0,0,2.56212,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,8,6,"Success",0,0,0,0,0,0,0,0,2.57933,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,9,6,"Success",0,0,0,0,0,0,0,0,2.61867,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,0,7,"Success",0,0,0,0,0,0,0,0,2.55826,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,1,7,"Success",0,0,0,0,0,0,0,0,2.57594,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,2,7,"Success",0,0,0,0,0,0,0,0,2.57479,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,3,7,"Success",0,0,0,0,0,0,0,0,2.57775,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,4,7,"Success",0,0,0,0,0,0,0,0,2.58323,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,5,7,"Success",0,0,0,0,0,0,0,0,2.57751,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,6,7,"Success",0,0,0,0,0,0,0,0,2.57612,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,7,7,"Success",0,0,0,0,0,0,0,0,2.56545,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,8,7,"Success",0,0,0,0,0,0,0,0,2.55483,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,9,7,"Success",0,0,0,0,0,0,0,0,2.57159,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,0,8,"Success",0,0,0,0,0,0,0,0,2.55726,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,1,8,"Success",0,0,0,0,0,0,0,0,2.5594,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,2,8,"Success",0,0,0,0,0,0,0,0,2.5763,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,3,8,"Success",0,0,0,0,0,0,0,0,2.5769,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,4,8,"Success",0,0,0,0,0,0,0,0,2.59757,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,5,8,"Success",0,0,0,0,0,0,0,0,2.58841,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,6,8,"Success",0,0,0,0,0,0,0,0,2.57729,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,7,8,"Success",0,0,0,0,0,0,0,0,2.58083,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,8,8,"Success",0,0,0,0,0,0,0,0,2.5802,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,9,8,"Success",0,0,0,0,0,0,0,0,2.57966,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,0,9,"Success",0,0,0,0,0,0,0,0,2.5574,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,1,9,"Success",0,0,0,0,0,0,0,0,2.55533,4104,0,0
"cuFFT Standalone-TTS","Inplace","Real","float",1,"powerof2",1024,0,0,2,9,"Success",0,0,0,0,0,0,0,0,2.54991,4104,0,0
