; "Tesla K80", "CC", 3.7, "Multiprocessors", 13, "Memory [MiB]", 11439, "MemoryFree [MiB]", 11376, "MemClock [MHz]", 2505, "GPUClock [MHz]", 875, "CUDA Runtime", 8000, "cufft", 8000
; "Time_ContextCreate [ms]", 65.5871
; "Time_ContextDestroy [ms]", 154.793
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","0","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","ID"
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.225015,0.861059,1.04033,0.011616,0.033536,0.035328,0.019808,0.329698,2.62788,4104,4096,4096,10
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.224583,0.862673,1.04082,0.011872,0.0344,0.035968,0.019872,0.333582,2.6356,4104,4096,4096,10
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.225376,0.862384,1.04454,0.012128,0.033952,0.036064,0.020128,0.33062,2.63805,4104,4096,4096,11
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.224002,0.862071,1.04299,0.011712,0.034016,0.0352,0.019392,0.330262,2.63161,4104,4096,4096,11
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.224952,0.862203,1.03952,0.011648,0.033344,0.035904,0.01936,0.334105,2.63265,4104,4096,4096,11
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,3,"Success",0,0.230015,0.858425,1.0415,0.011648,0.037536,0.03504,0.019456,0.329959,2.63619,4104,4096,4096,11
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,4,"Success",0,0.225688,0.861369,1.0399,0.011616,0.033856,0.035904,0.019456,0.330268,2.62991,4104,4096,4096,11
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,0,"Success",0,0.225187,0.861834,1.04356,0.011712,0.033728,0.035872,0.019648,0.330605,2.63766,4104,4096,4096,12
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,1,"Success",0,0.22799,0.863652,1.04032,0.012384,0.033504,0.03616,0.019616,0.329728,2.63509,4104,4096,4096,12
"CuFFT","Inplace","Real","float",1,"powerof2",1024,0,0,2,"Success",0,0.224084,0.861487,1.0398,0.011616,0.033984,0.035808,0.019456,0.330053,2.62769,4104,4096,4096,12
